mapNUm 	 mapName 	 width 	 height 	 StartX 	 StartY  	 GoalX 	 GoalY 	 optimalCost 	 ForwardverticesNum 	 BackwardverticesNum 	 times 	 OSME
274	03d.ma	274	391	45	252	120	215	107.21320343555	 327	 2181 0.000817  2508  0
275	03d.ma	274	391	132	151	104	243	107.11269837214	 314	 1311 0.000569  1625  0
276	03d.ma	274	391	187	249	101	231	109.84062043347	 895	 1421 0.000855  2141  0
277	03d.ma	274	391	104	263	44	239	107.01219330873	 1181	 1268 0.000679  2310  0
278	03d.ma	274	391	165	351	57	345	111.65685424948	 61	 442 0.000183  503  0
279	03d.ma	274	391	52	219	102	290	110.69848480977	 1101	 670 0.00068  1771  0
280	03d.ma	274	391	105	189	29	188	107.5685424948	 1406	 1074 0.000817  2251  0
281	03d.ma	274	391	131	170	47	221	111.5685424948	 626	 987 0.000561  1613  0
282	03d.ma	274	391	180	126	142	54	112.18376618399	 835	 1850 0.000836  2603  0
283	03d.ma	274	391	134	134	142	31	112.11269837214	 693	 806 0.000525  1499  0
284	03d.ma	274	391	23	271	91	197	112.12489168087	 806	 1051 0.000594  1857  0
285	03d.ma	274	391	45	227	108	278	111.25483399584	 1252	 905 0.000622  2024  0
286	03d.ma	274	391	25	270	22	169	113.84062043347	 566	 521 0.000369  1087  0
287	03d.ma	274	391	127	78	187	123	110.69848480977	 1510	 906 0.000657  2316  0
288	03d.ma	274	391	69	240	105	309	111.04163056029	 321	 1308 0.00045  1629  0
289	03d.ma	274	391	93	216	163	175	112.21320343555	 2688	 523 0.000936  3075  0
290	03d.ma	274	391	107	323	203	341	110.38477631081	 574	 610 0.000427  1108  0
291	03d.ma	274	391	30	247	126	213	115.94112549688	 439	 1639 0.000721  2078  0
292	03d.ma	274	391	77	208	96	314	119.66904755821	 869	 425 0.000419  1294  0
293	03d.ma	274	391	146	342	109	260	115.97056274844	 777	 957 0.000518  1706  0
294	03d.ma	274	391	82	201	94	306	117.4264068711	 1018	 335 0.000455  1353  0
295	03d.ma	274	391	150	38	134	140	115.59797974636	 748	 903 0.000567  1651  0
296	03d.ma	274	391	144	68	68	115	108.49747468295	 1230	 495 0.000574  1563  0
297	03d.ma	274	391	132	223	99	322	117.94112549688	 469	 972 0.000474  1441  0
298	03d.ma	274	391	112	217	21	263	117.66904755821	 1381	 804 0.000749  2185  0
299	03d.ma	274	391	91	209	111	317	116.2842712474	 532	 227 0.000206  759  0
300	03d.ma	274	391	143	166	173	78	114.76955262162	 879	 456 0.000446  1335  0
301	03d.ma	274	391	66	222	102	313	119.2842712474	 575	 1052 0.000527  1627  0
302	03d.ma	274	391	124	168	137	59	122.4264068711	 918	 809 0.000581  1504  0
303	03d.ma	274	391	167	194	66	218	119.38477631081	 343	 1839 0.000779  2089  0
304	03d.ma	274	391	149	124	84	208	120.88225099376	 757	 1041 0.000593  1632  0
305	03d.ma	274	391	180	351	66	332	121.87005768503	 340	 291 0.000195  631  0
306	03d.ma	274	391	122	111	142	5	120.08326112058	 547	 1375 0.00066  1905  0
307	03d.ma	274	391	130	170	40	231	121.7106781185	 619	 966 0.000538  1585  0
308	03d.ma	274	391	128	103	103	206	120.18376618399	 977	 961 0.000642  1819  0
309	03d.ma	274	391	109	306	101	186	123.31370849896	 264	 258 0.000142  522  0
310	03d.ma	274	391	190	181	99	233	118.98275605717	 659	 1642 0.000808  2301  0
311	03d.ma	274	391	113	213	117	114	122.15432893243	 1617	 1141 0.001349  2554  0
312	03d.ma	274	391	172	232	132	168	125.29646455613	 2440	 898 0.00091  3338  0
313	03d.ma	274	391	101	298	46	215	126.76955262162	 875	 1503 0.000709  2378  0
